shop_id,item_id,aspect,negative,neutral,positive,total_mentions,positive_rate,negative_rate,neutral_rate,aspect_sentiment_score,shop,product_name,canonical_product_name,canonical_product_id,product_type,brand,current_price,rating,sold_count_num,monthly_sold_num,product_url
65589552,25073898651,PERFORMANCE,1.0,0.0,3.0,4.0,0.75,0.25,0.0,0.5,samsung_official_store,"Tủ Lạnh Samsung Ngăn Đông Trên 382L RT38CG6584B1SV - Ngăn Lấy Nước Ngoài,  màu Đen",tủ lạnh samsung ngăn đông trên,226.0,other,SAMSUNG,10657000.0,4.25531914893617,228.0,44.0,https://shopee.vn/product/65589552/25073898651
65589552,25073898651,PRICE,1.0,0.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,samsung_official_store,"Tủ Lạnh Samsung Ngăn Đông Trên 382L RT38CG6584B1SV - Ngăn Lấy Nước Ngoài,  màu Đen",tủ lạnh samsung ngăn đông trên,226.0,other,SAMSUNG,10657000.0,4.25531914893617,228.0,44.0,https://shopee.vn/product/65589552/25073898651
65589552,25073898651,SERANDACC,8.0,1.0,4.0,13.0,0.3076923076923077,0.6153846153846154,0.07692307692307693,-0.3076923076923077,samsung_official_store,"Tủ Lạnh Samsung Ngăn Đông Trên 382L RT38CG6584B1SV - Ngăn Lấy Nước Ngoài,  màu Đen",tủ lạnh samsung ngăn đông trên,226.0,other,SAMSUNG,10657000.0,4.25531914893617,228.0,44.0,https://shopee.vn/product/65589552/25073898651
65589552,26728758506,BATTERY,3.0,1.0,12.0,16.0,0.75,0.1875,0.0625,0.5625,samsung_official_store,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB,samsung galaxy a06 5g 128gb,173.0,phone,SAMSUNG,2900000.0,4.876971608832808,10000.0,2000.0,https://shopee.vn/product/65589552/26728758506
65589552,26728758506,CAMERA,5.0,5.0,15.0,25.0,0.6,0.2,0.2,0.4,samsung_official_store,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB,samsung galaxy a06 5g 128gb,173.0,phone,SAMSUNG,2900000.0,4.876971608832808,10000.0,2000.0,https://shopee.vn/product/65589552/26728758506
65589552,26728758506,DESIGN,3.0,3.0,183.0,189.0,0.9682539682539683,0.015873015873015872,0.015873015873015872,0.9523809523809523,samsung_official_store,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB,samsung galaxy a06 5g 128gb,173.0,phone,SAMSUNG,2900000.0,4.876971608832808,10000.0,2000.0,https://shopee.vn/product/65589552/26728758506
65589552,26728758506,FEATURES,1.0,3.0,63.0,67.0,0.9402985074626866,0.014925373134328358,0.04477611940298507,0.9253731343283582,samsung_official_store,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB,samsung galaxy a06 5g 128gb,173.0,phone,SAMSUNG,2900000.0,4.876971608832808,10000.0,2000.0,https://shopee.vn/product/65589552/26728758506
65589552,26728758506,GENERAL,4.0,16.0,194.0,214.0,0.9065420560747663,0.018691588785046728,0.07476635514018691,0.8878504672897196,samsung_official_store,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB,samsung galaxy a06 5g 128gb,173.0,phone,SAMSUNG,2900000.0,4.876971608832808,10000.0,2000.0,https://shopee.vn/product/65589552/26728758506
65589552,26728758506,PERFORMANCE,10.0,4.0,130.0,144.0,0.9027777777777778,0.06944444444444445,0.027777777777777776,0.8333333333333334,samsung_official_store,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB,samsung galaxy a06 5g 128gb,173.0,phone,SAMSUNG,2900000.0,4.876971608832808,10000.0,2000.0,https://shopee.vn/product/65589552/26728758506
65589552,26728758506,PRICE,4.0,42.0,118.0,164.0,0.7195121951219512,0.024390243902439025,0.25609756097560976,0.6951219512195121,samsung_official_store,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB,samsung galaxy a06 5g 128gb,173.0,phone,SAMSUNG,2900000.0,4.876971608832808,10000.0,2000.0,https://shopee.vn/product/65589552/26728758506
65589552,26728758506,SCREEN,3.0,2.0,63.0,68.0,0.9264705882352942,0.04411764705882353,0.029411764705882353,0.8823529411764706,samsung_official_store,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB,samsung galaxy a06 5g 128gb,173.0,phone,SAMSUNG,2900000.0,4.876971608832808,10000.0,2000.0,https://shopee.vn/product/65589552/26728758506
65589552,26728758506,SERANDACC,9.0,4.0,170.0,183.0,0.9289617486338798,0.04918032786885246,0.02185792349726776,0.8797814207650273,samsung_official_store,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB,samsung galaxy a06 5g 128gb,173.0,phone,SAMSUNG,2900000.0,4.876971608832808,10000.0,2000.0,https://shopee.vn/product/65589552/26728758506
65589552,26728758506,STORAGE,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,samsung_official_store,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB,samsung galaxy a06 5g 128gb,173.0,phone,SAMSUNG,2900000.0,4.876971608832808,10000.0,2000.0,https://shopee.vn/product/65589552/26728758506
65589552,29703218643,BATTERY,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,samsung_official_store,"Lò Vi Sóng Samsung 20L MS20A3010AL/SV - Cửa Gương Toàn Phần, màu Đen",lò vi sóng samsung 20l ms20a3010al,102.0,other,SAMSUNG,1778560.0,4.87621359223301,2000.0,109.0,https://shopee.vn/product/65589552/29703218643
65589552,29703218643,CAMERA,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,samsung_official_store,"Lò Vi Sóng Samsung 20L MS20A3010AL/SV - Cửa Gương Toàn Phần, màu Đen",lò vi sóng samsung 20l ms20a3010al,102.0,other,SAMSUNG,1778560.0,4.87621359223301,2000.0,109.0,https://shopee.vn/product/65589552/29703218643
65589552,29703218643,DESIGN,5.0,5.0,65.0,75.0,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.8,samsung_official_store,"Lò Vi Sóng Samsung 20L MS20A3010AL/SV - Cửa Gương Toàn Phần, màu Đen",lò vi sóng samsung 20l ms20a3010al,102.0,other,SAMSUNG,1778560.0,4.87621359223301,2000.0,109.0,https://shopee.vn/product/65589552/29703218643
65589552,29703218643,FEATURES,4.0,2.0,26.0,32.0,0.8125,0.125,0.0625,0.6875,samsung_official_store,"Lò Vi Sóng Samsung 20L MS20A3010AL/SV - Cửa Gương Toàn Phần, màu Đen",lò vi sóng samsung 20l ms20a3010al,102.0,other,SAMSUNG,1778560.0,4.87621359223301,2000.0,109.0,https://shopee.vn/product/65589552/29703218643
65589552,29703218643,GENERAL,3.0,6.0,101.0,110.0,0.9181818181818182,0.02727272727272727,0.05454545454545454,0.8909090909090909,samsung_official_store,"Lò Vi Sóng Samsung 20L MS20A3010AL/SV - Cửa Gương Toàn Phần, màu Đen",lò vi sóng samsung 20l ms20a3010al,102.0,other,SAMSUNG,1778560.0,4.87621359223301,2000.0,109.0,https://shopee.vn/product/65589552/29703218643
65589552,29703218643,PERFORMANCE,0.0,0.0,31.0,31.0,1.0,0.0,0.0,1.0,samsung_official_store,"Lò Vi Sóng Samsung 20L MS20A3010AL/SV - Cửa Gương Toàn Phần, màu Đen",lò vi sóng samsung 20l ms20a3010al,102.0,other,SAMSUNG,1778560.0,4.87621359223301,2000.0,109.0,https://shopee.vn/product/65589552/29703218643
65589552,29703218643,PRICE,0.0,6.0,43.0,49.0,0.8775510204081632,0.0,0.12244897959183673,0.8775510204081632,samsung_official_store,"Lò Vi Sóng Samsung 20L MS20A3010AL/SV - Cửa Gương Toàn Phần, màu Đen",lò vi sóng samsung 20l ms20a3010al,102.0,other,SAMSUNG,1778560.0,4.87621359223301,2000.0,109.0,https://shopee.vn/product/65589552/29703218643
65589552,29703218643,SCREEN,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,samsung_official_store,"Lò Vi Sóng Samsung 20L MS20A3010AL/SV - Cửa Gương Toàn Phần, màu Đen",lò vi sóng samsung 20l ms20a3010al,102.0,other,SAMSUNG,1778560.0,4.87621359223301,2000.0,109.0,https://shopee.vn/product/65589552/29703218643
65589552,29703218643,SERANDACC,8.0,2.0,76.0,86.0,0.8837209302325582,0.09302325581395349,0.023255813953488372,0.7906976744186046,samsung_official_store,"Lò Vi Sóng Samsung 20L MS20A3010AL/SV - Cửa Gương Toàn Phần, màu Đen",lò vi sóng samsung 20l ms20a3010al,102.0,other,SAMSUNG,1778560.0,4.87621359223301,2000.0,109.0,https://shopee.vn/product/65589552/29703218643
65589552,29786048810,DESIGN,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,samsung_official_store,"Máy giặt Samsung 10kg WW10DB7U34GBSV Bespoke AI™ - Giặt hơi nước Hygiene Steam, Màu Đen",máy giặt samsung 10kg ww10db7u34gbsv bespoke,115.0,home_appliance,SAMSUNG,9514000.0,4.72,105.0,20.0,https://shopee.vn/product/65589552/29786048810
65589552,29786048810,FEATURES,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,samsung_official_store,"Máy giặt Samsung 10kg WW10DB7U34GBSV Bespoke AI™ - Giặt hơi nước Hygiene Steam, Màu Đen",máy giặt samsung 10kg ww10db7u34gbsv bespoke,115.0,home_appliance,SAMSUNG,9514000.0,4.72,105.0,20.0,https://shopee.vn/product/65589552/29786048810
65589552,29786048810,GENERAL,0.0,0.0,6.0,6.0,1.0,0.0,0.0,1.0,samsung_official_store,"Máy giặt Samsung 10kg WW10DB7U34GBSV Bespoke AI™ - Giặt hơi nước Hygiene Steam, Màu Đen",máy giặt samsung 10kg ww10db7u34gbsv bespoke,115.0,home_appliance,SAMSUNG,9514000.0,4.72,105.0,20.0,https://shopee.vn/product/65589552/29786048810
65589552,29786048810,PERFORMANCE,1.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,samsung_official_store,"Máy giặt Samsung 10kg WW10DB7U34GBSV Bespoke AI™ - Giặt hơi nước Hygiene Steam, Màu Đen",máy giặt samsung 10kg ww10db7u34gbsv bespoke,115.0,home_appliance,SAMSUNG,9514000.0,4.72,105.0,20.0,https://shopee.vn/product/65589552/29786048810
65589552,29786048810,PRICE,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,samsung_official_store,"Máy giặt Samsung 10kg WW10DB7U34GBSV Bespoke AI™ - Giặt hơi nước Hygiene Steam, Màu Đen",máy giặt samsung 10kg ww10db7u34gbsv bespoke,115.0,home_appliance,SAMSUNG,9514000.0,4.72,105.0,20.0,https://shopee.vn/product/65589552/29786048810
65589552,29786048810,SCREEN,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,samsung_official_store,"Máy giặt Samsung 10kg WW10DB7U34GBSV Bespoke AI™ - Giặt hơi nước Hygiene Steam, Màu Đen",máy giặt samsung 10kg ww10db7u34gbsv bespoke,115.0,home_appliance,SAMSUNG,9514000.0,4.72,105.0,20.0,https://shopee.vn/product/65589552/29786048810
65589552,29786048810,SERANDACC,3.0,0.0,4.0,7.0,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,samsung_official_store,"Máy giặt Samsung 10kg WW10DB7U34GBSV Bespoke AI™ - Giặt hơi nước Hygiene Steam, Màu Đen",máy giặt samsung 10kg ww10db7u34gbsv bespoke,115.0,home_appliance,SAMSUNG,9514000.0,4.72,105.0,20.0,https://shopee.vn/product/65589552/29786048810
65589552,29928135317,BATTERY,8.0,0.0,13.0,21.0,0.6190476190476191,0.38095238095238093,0.0,0.23809523809523808,samsung_official_store,"Điện thoại Samsung Galaxy A36 5G (8/128GB), Màn Hình FHD 6.7”, Mặt lưng kính, AI-Create Filter, Chip Snapdragon 6 Gen 3",samsung galaxy a36 5g 128gb,181.0,phone,SAMSUNG,7690000.0,4.884097035040432,2000.0,543.0,https://shopee.vn/product/65589552/29928135317
65589552,29928135317,CAMERA,2.0,1.0,8.0,11.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.5454545454545454,samsung_official_store,"Điện thoại Samsung Galaxy A36 5G (8/128GB), Màn Hình FHD 6.7”, Mặt lưng kính, AI-Create Filter, Chip Snapdragon 6 Gen 3",samsung galaxy a36 5g 128gb,181.0,phone,SAMSUNG,7690000.0,4.884097035040432,2000.0,543.0,https://shopee.vn/product/65589552/29928135317
65589552,29928135317,DESIGN,4.0,3.0,63.0,70.0,0.9,0.05714285714285714,0.04285714285714286,0.8428571428571429,samsung_official_store,"Điện thoại Samsung Galaxy A36 5G (8/128GB), Màn Hình FHD 6.7”, Mặt lưng kính, AI-Create Filter, Chip Snapdragon 6 Gen 3",samsung galaxy a36 5g 128gb,181.0,phone,SAMSUNG,7690000.0,4.884097035040432,2000.0,543.0,https://shopee.vn/product/65589552/29928135317
65589552,29928135317,FEATURES,2.0,2.0,52.0,56.0,0.9285714285714286,0.03571428571428571,0.03571428571428571,0.8928571428571429,samsung_official_store,"Điện thoại Samsung Galaxy A36 5G (8/128GB), Màn Hình FHD 6.7”, Mặt lưng kính, AI-Create Filter, Chip Snapdragon 6 Gen 3",samsung galaxy a36 5g 128gb,181.0,phone,SAMSUNG,7690000.0,4.884097035040432,2000.0,543.0,https://shopee.vn/product/65589552/29928135317
65589552,29928135317,GENERAL,5.0,6.0,151.0,162.0,0.9320987654320988,0.030864197530864196,0.037037037037037035,0.9012345679012346,samsung_official_store,"Điện thoại Samsung Galaxy A36 5G (8/128GB), Màn Hình FHD 6.7”, Mặt lưng kính, AI-Create Filter, Chip Snapdragon 6 Gen 3",samsung galaxy a36 5g 128gb,181.0,phone,SAMSUNG,7690000.0,4.884097035040432,2000.0,543.0,https://shopee.vn/product/65589552/29928135317
