shop,shop_id,item_id,product_name,current_price,original_price,discount_percent,rating,rating_count,sold_count,monthly_sold,liked_count,brand,product_url,product_name_clean,sold_count_num,monthly_sold_num,shop_clean,product_type,product_name_norm,storage_options,canonical_product_name,canonical_product_id,absa_weighted_sum,absa_weight_sum,total_aspect_mentions,avg_positive_rate,avg_negative_rate,avg_neutral_rate,absa_score_raw,absa_score,BATTERY_positive_rate,CAMERA_positive_rate,DESIGN_positive_rate,FEATURES_positive_rate,GENERAL_positive_rate,PERFORMANCE_positive_rate,PRICE_positive_rate,SCREEN_positive_rate,SERANDACC_positive_rate,STORAGE_positive_rate,BATTERY_negative_rate,CAMERA_negative_rate,DESIGN_negative_rate,FEATURES_negative_rate,GENERAL_negative_rate,PERFORMANCE_negative_rate,PRICE_negative_rate,SCREEN_negative_rate,SERANDACC_negative_rate,STORAGE_negative_rate,BATTERY_neutral_rate,CAMERA_neutral_rate,DESIGN_neutral_rate,FEATURES_neutral_rate,GENERAL_neutral_rate,PERFORMANCE_neutral_rate,PRICE_neutral_rate,SCREEN_neutral_rate,SERANDACC_neutral_rate,STORAGE_neutral_rate,BATTERY_total_mentions,CAMERA_total_mentions,DESIGN_total_mentions,FEATURES_total_mentions,GENERAL_total_mentions,PERFORMANCE_total_mentions,PRICE_total_mentions,SCREEN_total_mentions,SERANDACC_total_mentions,STORAGE_total_mentions,price_score,rating_score,sold_score,review_confidence_score,absa_score_norm,buy_score_100,recommendation_label,rank
didongviet.official,23793258,28161427284,Máy Massage chân Vita Pro P-42022 - Công suất 40W - Hàng Chính Hãng,1114000.0,1129000.0,1,4.873684210526315,0.0,981 sold,8 Sold/Month,213,Vita Research,https://shopee.vn/product/23793258/28161427284,máy massage chân vita pro p-42022 - công suất 40w - hàng chính hãng,981,8,didongviet.official,other,máy massage chân vita pro p 42022 công suất 40w,,vita research máy massage chân vita pro,227,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9747368421052631,0.6262059944114053,0.0,0.5,56.38782675827635,Trung bình,152
xiaomiofficialstore,340431675,54457744593,"Điện thoại Redmi Note 15 5G (6+128GB) | Màn hình 6,77"" FHD+ | Snapdragon® 6 Gen 3 | Camera nét 108MP | Chống va đập 1.7m",7490000.0,7490000.0,0,4.875,0.0,27 sold,7 Sold/Month,17,Xiaomi,https://shopee.vn/product/340431675/54457744593,"điện thoại redmi note 15 5g 6+128gb màn hình 6,77 fhd+ snapdragon 6 gen 3 camera nét 108mp chống va đập 1.7m",27,7,xiaomiofficialstore,phone,redmi note 15 5g 6gb 128gb màn hình 6 77 inch fhd+ snapdragon 6 gen 3 camera nét 108mp chống va đập 1.7m,128gb,redmi note 15 5g 128gb,165,4.4,4.0,4.0,1.0,0.0,0.0,1.1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.975,0.30286940770290993,0.23063752011519248,1.0,56.34941631669557,Trung bình,153
samsung_official_store,65589552,26487569425,[Livestream] Điện Thoại Samsung Galaxy A36 128GB,8290000.0,8290000.0,0,4.871134020618556,0.0,959 sold,24 Sold/Month,230,SAMSUNG,https://shopee.vn/product/65589552/26487569425,livestream điện thoại samsung galaxy a36 128gb,959,24,samsung_official_store,phone,samsung galaxy a36 128gb,128gb,samsung galaxy a36 128gb,180,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9742268041237112,0.6241465703109006,0.0,0.5,56.34673463713773,Trung bình,154
huawei_flagship_store,93963889,41507640925,"Máy tính bảng HUAWEI MatePad 11.5"" 6+128GB | HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0",6290000.0,6890000.0,9,4.8319559228650135,0.0,1k+ sold,65 Sold/Month,2531,HUAWEI,https://shopee.vn/product/93963889/41507640925,máy tính bảng huawei matepad 11.5 6+128gb huawei fullview 120 hz bàn phím rời ứng dụng văn phòng wps 2.0,1000,65,huawei_flagship_store,tablet,huawei matepad 11.5 inch 6gb 128gb huawei fullview 120 hz bàn phím rời ứng dụng văn phòng wps 2.0,128gb,huawei matepad 11.5 128gb,61,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9663911845730027,0.6279477929960038,0.0,0.5,56.24704058640011,Trung bình,155
samsung_official_store,65589552,25533246010,"Samsung Galaxy Buds3 Pro, Tai nghe Bluetooth không dây Hi-Fi",5255000.0,5490000.0,4,4.9330143540669855,0.0,738 sold,58 Sold/Month,471,SAMSUNG,https://shopee.vn/product/65589552/25533246010,"samsung galaxy buds3 pro, tai nghe bluetooth không dây hi-fi",738,58,samsung_official_store,earphone_speaker,samsung galaxy buds3 pro không dây hi fi,,samsung galaxy buds3 pro không dây,185,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9866028708133971,0.600366112857118,0.0,0.5,56.23754910912472,Trung bình,156
oppo_official_store_vn,25452983,20932276831,Tai Nghe Bluetooth Không dây OPPO Enco Air 2 Pro | Âm Bass mạnh | Chống ồn chủ động -Hàng chính hãng,960000.0,1390000.0,31,4.9,0.0,772 sold,10 Sold/Month,415,OPPO,https://shopee.vn/product/25452983/20932276831,tai nghe bluetooth không dây oppo enco air 2 pro âm bass mạnh chống ồn chủ động -hàng chính hãng,772,10,oppo_official_store_vn,phone,không dây oppo enco air 2 pro âm bass mạnh chống ồn chủ động,,oppo enco air 2 pro,128,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9800000000000001,0.6044545196293613,0.0,0.5,56.166817794440426,Trung bình,157
oppo_official_store_vn,25452983,16147112069,"Củ sạc nhanh OPPO 18W 45W 80W, hỗ trợ sạc nhanh SUPERVOOC - Hàng chính hãng bảo hành 12 tháng",490000.0,490000.0,0,4.8515625,0.0,871 sold,12 Sold/Month,348,OPPO,https://shopee.vn/product/25452983/16147112069,"củ sạc nhanh oppo 18w 45w 80w, hỗ trợ sạc nhanh supervooc - hàng chính hãng bảo hành 12 tháng",871,12,oppo_official_store_vn,charger_cable_accessory,củ oppo 18w 45w 80w hỗ trợ supervooc,,củ oppo 18w 45w 80w hỗ,49,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9703125,0.615407900757153,0.0,0.5,56.1373685113573,Trung bình,158
apple_flagship_store,88201679,56957772095,"Máy tính xách tay Apple MacBook Air 13.6 inch, M5, 10-core CPU, 10-core GPU, 1T",35499000.0,35499000.0,0,5.0,0.0,15 sold,13 Sold/Month,20,Apple,https://shopee.vn/product/88201679/56957772095,"máy tính xách tay apple macbook air 13.6 inch, m5, 10-core cpu, 10-core gpu, 1t",15,13,apple_flagship_store,other,máy tính xách tay apple macbook air 13.6 inch m5 10 core cpu 10 core gpu 1t,,máy tính xách tay apple macbook,122,4.4,4.0,4.0,1.0,0.0,0.0,1.1,100.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25200503196737406,0.23063752011519248,1.0,56.08645068066254,Trung bình,159
huawei_flagship_store,93963889,25334769895,"Máy tính bảng HUAWEI MatePad SE 11”| Thiết Kế Kim Loại Nguyên Khối||Màn Hình HUAWEI FullView 11"" Thoải Mái Cho Mắt",4116000.0,4408000.0,7,4.775862068965517,0.0,1k+ sold,105 Sold/Month,3070,HUAWEI,https://shopee.vn/product/93963889/25334769895,máy tính bảng huawei matepad se 11 thiết kế kim loại nguyên khối màn hình huawei fullview 11 thoải mái cho mắt,1000,105,huawei_flagship_store,tablet,huawei matepad se 11 inch thiết kế kim loại nguyên khối màn hình huawei fullview 11 inch thoải mái cho mắt,,huawei matepad se 11,67,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9551724137931034,0.6279477929960038,0.0,0.5,56.02266517080212,Trung bình,160
Ushopdunk_official_store,288286284,29171901300,"Củ sạc nhanh 45W Belkin 1 cổng USB-C, PD 3.0 PPS GanN - Màu trắng chính hãng",329000.0,590000.0,44,5.0,0.0,515 sold,27 Sold/Month,142,Belkin,https://shopee.vn/product/288286284/29171901300,"củ sạc nhanh 45w belkin 1 cổng usb-c, pd 3.0 pps gann - màu trắng chính hãng",515,27,shopdunk_official_store,charger_cable_accessory,củ 45w belkin 1 cổng usb c pd 3.0 pps gann màu trắng,,belkin 1,30,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5677186531420525,0.0,0.5,56.01577979713079,Trung bình,161
oppo_official_store_vn,25452983,43314047960,"Tai nghe Bluetooth không dây OPPO Enco Buds 3, kết nối 2 thiết bị, dùng đến 48H, AI dịch thuật - Hàng chính hãng",840000.0,890000.0,6,4.886792452830188,0.0,695 sold,116 Sold/Month,326,OPPO,https://shopee.vn/product/25452983/43314047960,"tai nghe bluetooth không dây oppo enco buds 3, kết nối 2 thiết bị, dùng đến 48h, ai dịch thuật - hàng chính hãng",695,116,oppo_official_store_vn,phone,không dây oppo enco buds 3 kết nối 2 thiết bị dùng đến 48h ai dịch thuật,,oppo enco buds 3,131,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9773584905660376,0.5949173193843665,0.0,0.5,55.97092960208625,Trung bình,162
tecno_official_store,442733715,41922761508,"[Ưu Đãi Livestream] Điện thoại TECNO SPARK GO 2 (4+4)GB/64GB | Màn hình 6.67"" 120Hz | Pin 5000mAh | Loa kép 300%",3190000.0,3190000.0,0,5.0,0.0,14 sold,1 Sold/Month,13,TECNO,https://shopee.vn/product/442733715/41922761508,ưu đãi livestream điện thoại tecno spark go 2 4+4 gb/64gb màn hình 6.67 120hz pin 5000mah loa kép 300%,14,1,tecno_official_store,phone,tecno spark go 2 4gb 4gb 64gb màn hình 6.67 inch 120hz pin 5000mah loa kép 300%,64gb,tecno spark go 2 64gb,218,3.0,3.0,3.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.24613902235983948,0.1986603466515881,1.0,55.67868880191347,Trung bình,163
oppo_official_store_vn,25452983,24885294507,"Điện Thoại OPPO A3 8GB/128GB, 8GB/256GB | Siêu bền | SUPERVOOC | Kháng nước và bụi - Hàng chính hãng",5780000.0,6380000.0,9,4.7972027972027975,0.0,709 sold,23 Sold/Month,366,OPPO,https://shopee.vn/product/25452983/24885294507,"điện thoại oppo a3 8gb/128gb, 8gb/256gb siêu bền supervooc kháng nước và bụi - hàng chính hãng",709,23,oppo_official_store_vn,phone,oppo a3 8gb 128gb 8gb 256gb siêu bền supervooc kháng nước và bụi,"128gb, 256gb",oppo a3,123,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9594405594405595,0.596727453796863,0.0,0.5,55.63972299576414,Trung bình,164
huawei_flagship_store,93963889,54951253241,Tai nghe HUAWEI FreeBuds 7i | Chống Ồn Chủ Động Thông Minh ANC 4.0 | Âm Thanh Không Gian Không Giới Hạn,1880000.0,1990000.0,6,4.838235294117647,0.0,621 sold,78 Sold/Month,368,HUAWEI,https://shopee.vn/product/93963889/54951253241,tai nghe huawei freebuds 7i chống ồn chủ động thông minh anc 4.0 âm thanh không gian không giới hạn,621,78,huawei_flagship_store,earphone_speaker,tai nghe huawei freebuds 7i chống ồn chủ động thông minh anc 4.0 âm thanh không gian không giới hạn,,huawei freebuds 7i,57,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9676470588235293,0.5847002336521584,0.0,0.5,55.62344468125296,Trung bình,165
didongviet.official,23793258,27523656190,"Máy Vắt Cam Tự Động Bear 0.4L CZJ-A04B1 (JU-4H04X) - 30W, 5 Mức Độ Xoay 2 Chiều – Hàng Chính Hãng",990000.0,990000.0,0,5.0,0.0,381 sold,1 Sold/Month,96,Bear,https://shopee.vn/product/23793258/27523656190,"máy vắt cam tự động bear 0.4l czj-a04b1 ju-4h04x - 30w, 5 mức độ xoay 2 chiều hàng chính hãng",381,1,didongviet.official,home_appliance,máy vắt cam tự động bear 0.4l czj a04b1 ju 4h04x 30w 5 mức độ xoay 2 chiều,,bear 0,20,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5403888065017562,0.0,0.5,55.605832097526346,Trung bình,166
huawei_flagship_store,93963889,28914865784,[LIVESTREAM] HUAWEI WATCH D2 | Theo Dõi Huyết Áp Động| Thiết Kế Mỏng Nhẹ | Quản Lý Sức Khỏe Toàn Diện,8232000.0,9808000.0,16,4.968503937007874,0.0,414 sold,20 Sold/Month,63,HUAWEI,https://shopee.vn/product/93963889/28914865784,livestream huawei watch d2 theo dõi huyết áp động thiết kế mỏng nhẹ quản lý sức khỏe toàn diện,414,20,huawei_flagship_store,smartwatch_band,huawei watch d2 theo dõi huyết áp động thiết kế mỏng nhẹ quản lý sức khỏe toàn diện,,huawei watch d2,69,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9937007874015749,0.5479198948669715,0.0,0.5,55.592814171036075,Trung bình,167
oppo_official_store_vn,25452983,13054110538,Tai nghe có dây MH135 Type C - Chỉ phù hợp 1 vài dòng điện thoại OPPO ở mục mô tả sản phẩm - Hàng chính hãng,199000.0,260000.0,23,4.659649122807018,0.0,1k+ sold,66 Sold/Month,253,OPPO,https://shopee.vn/product/25452983/13054110538,tai nghe có dây mh135 type c - chỉ phù hợp 1 vài dòng điện thoại oppo ở mục mô tả sản phẩm - hàng chính hãng,1000,66,oppo_official_store_vn,phone,mh135 type c chỉ phù hợp 1 vài dòng oppo ở mục mô tả sản phẩm,,mh135 type c chỉ phù hợp,111,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9319298245614036,0.6279477929960038,0.0,0.5,55.55781338616813,Trung bình,168
huawei_flagship_store,93963889,43273928616,[LIVESTREAM] Máy tính bảng HUAWEI MatePad 11.5 PaperMatte Mới 8+256GB | Hiệu Suất Như PC | Pin 10.100 mAh | Sạc Nh,9690000.0,10190000.0,5,4.7407407407407405,0.0,759 sold,37 Sold/Month,600,HUAWEI,https://shopee.vn/product/93963889/43273928616,livestream máy tính bảng huawei matepad 11.5 papermatte mới 8+256gb hiệu suất như pc pin 10.100 mah sạc nh,759,37,huawei_flagship_store,charger_cable_accessory,huawei matepad 11.5 papermatte 8gb 256gb hiệu suất như pc pin 10.100 mah sạc nh,256gb,huawei matepad 11.5 papermatte 8gb,62,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9481481481481481,0.6029129421251487,0.0,0.5,55.50665709484019,Trung bình,169
xiaomiofficialstore,340431675,46455454101,"Điện thoại POCO M8 5G (8+256GB | 8+512GB) | Màn Flow AMOLED 6.77"" 120Hz | Snapdragon 6Gen3 | Camera 50MP",6590000.0,7490000.0,12,4.833333333333333,0.0,26 đã bán,22 đã bán/tháng,39,Xiaomi,https://shopee.vn/product/340431675/46455454101,điện thoại poco m8 5g 8+256gb 8+512gb màn flow amoled 6.77 120hz snapdragon 6gen3 camera 50mp,26,22,xiaomiofficialstore,phone,poco m8 5g 8gb 256gb 8gb 512gb màn flow amoled 6.77 inch 120hz snapdragon 6 gen 3 camera 50mp,"256gb, 512gb",poco m8 5g,149,0.5000000000000001,5.0,5.0,0.6,0.4,0.0,0.1,55.00000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.9666666666666666,0.2995638942459931,0.25676477323731045,0.55,55.39443947939634,Trung bình,170
viettel_store_aar,308461157,24143044176,Phụ kiện Magic Keyboard iPad Air 11-inch (M3) Chính hãng,8790000.0,8790000.0,0,4.2,0.0,27 sold,1 Sold/Month,95,Apple,https://shopee.vn/product/308461157/24143044176,phụ kiện magic keyboard ipad air 11-inch m3 chính hãng,27,1,viettel_store_aar,charger_cable_accessory,magic keyboard ipad air 11 inch m3,,magic keyboard,108,1.3,5.0,5.0,0.6666666666666666,0.3333333333333333,0.0,0.26,63.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5,0.8400000000000001,0.30286940770290993,0.25676477323731045,0.63,55.31068884791676,Trung bình,171
oppo_official_store_vn,25452983,16912580451,"Tai nghe có dây cao cấp 3.5mm OPPO MH151, công nghệ Hi-Res, âm thanh 3D, mic đàm thoại - Hàng chính hãng",390000.0,590000.0,34,4.932773109243698,0.0,362 sold,10 Sold/Month,144,OPPO,https://shopee.vn/product/25452983/16912580451,"tai nghe có dây cao cấp 3.5mm oppo mh151, công nghệ hi-res, âm thanh 3d, mic đàm thoại - hàng chính hãng",362,10,oppo_official_store_vn,phone,cao cấp 3.5mm oppo mh151 công nghệ hi res âm thanh 3d mic đàm thoại,,cao cấp 3 5mm oppo mh151,41,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9865546218487395,0.5357517192371494,0.0,0.5,55.267368225532046,Trung bình,172
huawei_flagship_store,93963889,55903156650,Máy Tính Bảng HUAWEI MatePad 12 X 12+256GB| Hiệu Suất Như PC |Màn Hình PaperMatte 12 inch Siêu Rõ Nét | M-Pencil Pro,15490000.0,16290000.0,5,4.938144329896907,0.0,356 sold,41 Sold/Month,663,HUAWEI,https://shopee.vn/product/93963889/55903156650,máy tính bảng huawei matepad 12 x 12+256gb hiệu suất như pc màn hình papermatte 12 inch siêu rõ nét m-pencil pro,356,41,huawei_flagship_store,charger_cable_accessory,huawei matepad 12 x 12gb 256gb hiệu suất như pc màn hình papermatte 12 inch siêu rõ nét m pencil pro,256gb,huawei matepad 12 x 12gb 256gb,65,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9876288659793815,0.5342368241282403,0.0,0.5,55.26612968151123,Trung bình,173
samsung_official_store,65589552,22382419619,"Máy Giặt Samsung Cửa Trước 9.5 kg WW95TA046AX/SV -  Giặt Hơi Nước Diệt Khuẩn, màu Inox",12650000.0,12650000.0,0,4.583673469387755,0.0,1k+ sold,84 Sold/Month,876,SAMSUNG,https://shopee.vn/product/65589552/22382419619,"máy giặt samsung cửa trước 9.5 kg ww95ta046ax/sv - giặt hơi nước diệt khuẩn, màu inox",1000,84,samsung_official_store,home_appliance,máy giặt samsung cửa trước 9.5 kg ww95ta046ax giặt hơi nước diệt khuẩn màu inox,,máy giặt samsung cửa trước 9,118,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9167346938775511,0.6279477929960038,0.0,0.5,55.253910772491075,Trung bình,174
viettel_store_aar,308461157,26326870679,Apple iPhone 16e 128GB Chính hãng VN/A,12890000.0,19990000.0,36,4.96875,0.0,281 sold,55 Sold/Month,374,Apple,https://shopee.vn/product/308461157/26326870679,apple iphone 16e 128gb chính hãng vn/a,281,55,viettel_store_aar,phone,apple iphone 16e 128gb vn a,128gb,apple iphone 16e 128gb vn a 128gb,6,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.99375,0.5128019746903353,0.0,0.5,55.06702962035504,Trung bình,175
xiaomiofficialstore,340431675,29314292970,Tai nghe Bluetooth Redmi Buds 6 Play | Thời Lượng Nghe 36H | Giảm tiếng ồn AI | Kết nối Bluetooth 5.4,360000.0,360000.0,0,4.858695652173913,0.0,365 sold,13 Sold/Month,96,Xiaomi,https://shopee.vn/product/340431675/29314292970,tai nghe bluetooth redmi buds 6 play thời lượng nghe 36h giảm tiếng ồn ai kết nối bluetooth 5.4,365,13,xiaomiofficialstore,earphone_speaker,redmi buds 6 play thời lượng nghe 36h giảm tiếng ồn ai kết nối bluetooth 5.4,,redmi buds 6 play,163,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9717391304347827,0.5364998024928331,0.0,0.5,54.98227964608815,Trung bình,176
didongviet.official,23793258,43861861158,Củ Sạc Adapter Sạc Nhanh Type C 15W Samsung EP-T1510N - Hàng Chính Hãng,299000.0,320000.0,7,4.969230769230769,0.0,255 sold,6 Sold/Month,30,SAMSUNG,https://shopee.vn/product/23793258/43861861158,củ sạc adapter sạc nhanh type c 15w samsung ep-t1510n - hàng chính hãng,255,6,didongviet.official,charger_cable_accessory,adapter type c 15w samsung ep t1510n,,adapter type c 15w samsung ep,1,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9938461538461538,0.5040100639347481,0.0,0.5,54.9370740359443,Trung bình,177
